Argue /fight,Tiff,a quarrel about unimportant things.,Like any couple, they occasionally engage in a Tiff,
Argue /fight,Tussle,a short fight.,The suspect was arrested after a Tussle with a security guard,
Argue /fight,X Truce,an agreement between enemies to stop fighting for a period of time.,A truce was reached between the 2 warring countries,
Biased / Calm,Aplomb,done confidently and calmly.,He showed great Aplomb in dealing with the reporters,
Biased / Calm,Composure,calm and in control of your feelings,After the initial shock, she regained her Composure,
Biased / Calm,Equanimity,a calm state of mind.,He is an Olympic diver who always displays remarkable Equanimity on th,
Biased / Calm,Impassive,calm and unemotional.,She remained Impassive as the officers informed her of her son's death,
Biased / Calm,Imperturbable,calm and undisturbed.,Although he seems outwardly Imperturbable, he can get very angry at times,
Biased / Calm,Nonchalant,unconcerned and unemotional.,She faced the crowd with the Nonchalant ease of an experienced speaker,
Biased / Calm,Phlegmatic,not easily made angry or upset.,He was almost Phlegmatic in conversation,
Biased / Calm,Placid,calm and peaceful.,He is a person with a Placid manner,
Biased / Calm,Serene,calm and peaceful.,She is a Serene woman, who is everyone's source of support,
Biased / Calm,Staid,calm, dignified and unadventurous.,Everyone was surprised by the joke from the usually Staid professor,
Biased / Calm,Stolid,unemotional.,She remained Stolid during the trial,
Biased / Calm,Tranquil,calm and peaceful.,The house was once again Tranquil after the kids movedoutside to play,
Distributed / agitated,X Agitate,make anxious or disturbed.,If I talk about the problem with him, it just agitates him even more,
Distributed / agitated,X Consternation,anxiety and distress.,Much to her parents' consternation, she decided to not go to college,
Distributed / agitated,X Disconcert,disturb.,News of his criminal past has disconcerted even his admirers,
Distributed / agitated,X Dismay,sad and disappointed.,The difficult climb up the mountain dismayed us even before we got started,
Distributed / agitated,X Distraught,very worried or nervous.,Distraught relatives are waiting for news of the missing children,
Distributed / agitated,X Faze,unsettle, disturb or upset.,You'll never succeed as a writer if you let a little bit of criticism faze you,
Distributed / agitated,X Fluster,disturb or confuse someone.,Some speakers fluster the audience more easily than others,
Distributed / agitated,X Foment,stir up a violent or undesirable act.,He was accused of fomenting violence,
Distributed / agitated,X Frenetic,wildly excited.,The celebration was noisy and frenetic,
Distributed / agitated,X Hysterical,wildly excited.,Quite a few people got hysterical by the sensational news story,
Distributed / agitated,X Implacable,cannot be calmed down.,He has an implacable hatred for his political opponents,
Distributed / agitated,X Overwrought,very worried and upset.,The witness became overwrought as she described the crime,
Distributed / agitated,X Perturb,disturb or make someone upset.,It perturbed him that his son was thinking about leaving school,
Dominating,Absolute,having unlimited power or control.,The country is ruled by an Absolute dictator,
Dominating,Authoritative,exercising authority.,She said this with an Authoritative air,
Dominating,Autocrat,a dictatorial person.,European Autocrats once commonly believed that they had received the right t,
Dominating,Despot,a cruel person, especially a ruler.,The cruel dictator killed thousands of people on the spot,
Dominating,Dogmatic,forcefully or arrogantly laying one's opinions on others.,She's become so Dogmatic lately that arguing with her is pointless,
Dominating,Hegemony,dominance of one group over another.,They discussed the national government's Hegemony over their triba,
Dominating,Imperious,domineering or dominating.,She is an Imperious movie star who thinks she's some sort of goddess,
Dominating,Martinet,a very strict person who demands that other people obey orders completely.,The prison's warden was a cruel Martinet,
Dominating,Totalitarian,a dictatorial person or government.,We were asked to oppose Totalitarian ruler and embrace Democracy,
Dominating,Tyrant,a dictatorial person, especially a ruler.,The country was ruled by a succession of Tyrants,
Equality,Absolute,having unlimited power or control.,The country is ruled by an Absolute dictator,
Equality,Authoritative,exercising authority.,She said this with an Authoritative air,
Equality,Autocrat,a dictatorial person.,European Autocrats once commonly believed that they had received the right t,
Equality,Despot,a cruel person, especially a ruler.,The cruel dictator killed thousands of people on the spot,
Equality,Dogmatic,forcefully or arrogantly laying one's opinions on others.,She's become so Dogmatic lately that arguing with her is pointless,
Equality,Hegemony,dominance of one group over another.,They discussed the national government's Hegemony over their triba,
Equality,Imperious,domineering or dominating.,She is an Imperious movie star who thinks she's some sort of goddess,
Equality,Martinet,a very strict person who demands that other people obey orders completely.,The prison's warden was a cruel Martinet,
Equality,Totalitarian,a dictatorial person or government.,We were asked to oppose Totalitarian ruler and embrace Democracy,
Equality,Tyrant,a dictatorial person, especially a ruler.,The country was ruled by a succession of Tyrants,
Excessive Flattery,Adulation,praise, esp when greater than is necessary.,The band enjoys the Adulation of their fans wherever it goes,
Excessive Flattery,Blandishment,something that tends to flatter or entice.,He refused to be moved by either threats or Blandishments,
Excessive Flattery,Fawn,excessively willing to obey.,The sports star was surrounded by Fawning fans,
Excessive Flattery,Fulsome,too generous in praising or thanking somebody.,He was Fulsome in his praise of the Prime Minister,
Excessive Flattery,Obsequious,exessively willing to obey.,She's constantly followed by Obsequious assistants who will do anything sh,
Excessive Flattery,Sycophant,a flaterrer.,When her career was riding high, the actress often mistook Sycophants for tru,
Excessive Flattery,Toady ,a flatterer.,She's a real Toady to the boss,
Excessive Flattery,Unctuous,exessively willing to obey.,An Unctuous appraisal of the talent shown by the boss's daughter,
Including Everything,COMPREHENSIVE,covering everything.,A COMPREHENSIVE overview of European history since the French Revolution,
Including Everything,Encompass,including or covering a wide range.,The district Encompasses most of the downtown area,
Including Everything,Pervasive,present everywhere or widespread.,Television has a Pervasive influence on our culture,
Indifferent,Apathy,uninterested or indifferent in something.,People have shown surprising Apathy toward these important social problems,
Indifferent,Stoic,enduring pain and difficulty without complaining.,We are surprised at his Stoic acceptance of death,
Insulting Word,Deprecatory,to feel and express disapproval of something or someone.,He made a Deprecatory comment,
Insulting Word,Derogatory,insulting or disapproving.,Fans made a lot of Derogatory remarks about the players of the visiting team,
Insulting Word,Pejorative,expressing disrespect or disapproval.,The word PEDANT is a Pejorative term,
Make Isolation,ALIENATE,to make unfriendly.,He ALIENATEd most of his colleagues with his bad temper,
Make Isolation,ANTAGONIZE,to make unfriendly or hostile.,Her comments ANTAGONIZEd many people,
Make Isolation,Estrange,isolate or make unfriendly.,She Estranged several of her coworkers when she let her promotion go to he,
Narrow minded / regional,Insular,narrow minded.,The British are often accused of being Insular,
Narrow minded / regional,Myopic,narrow minded.,Myopic politics always falls short in explanation,
Narrow minded / regional,Parochial,narrow minded.,They need to be better informed and less Parochial in their thinking,
Narrow minded / regional,Provincial,narrow minded.,In spite of his education and travels, he has remained very Provincial,
Not serious,Flippant,not serious.,He gave a Flippant response to a serious question,
Not serious,Frivolous,not serious.,She thinks window shopping is a Frivolous activity,
Not serious,Insouciant,free from concern, worry, or anxiety.,Although she was late, she walked into the office in an Insouciant manner,
Not serious,Levity,treat something serious in a humorous or non serious way.,The teachers disapprove of any display of Levity during school assemblies,
Not serious,X Grave,serious.,Crime in the city is a matter of grave concer,
Overly Obedient,Grovel,act in an excessively obedient way.,He had to Grovel to get her to accept his apology,
Overly Obedient,Servile,eagerly wanting to please or obey.,He had always maintained a Servile attitude around people with money,
Overly Obedient,Slavish,act like a slave.,He has been criticized for his Slavish devotion to the rules,
Overly Obedient,Subservient,eagerly wanting to obey or please.,Some people feel that Subservient conduct will help them get promotions,
Overly Obedient,Supplicant,a person who asks for something in a humble manner.,The new governor soon had to deal with Supplicants asking for jobs and othe,
